area,month,day,year,vessel,trip,cell,site,species,length_mm,length_cm,tag,retained,region,name
SW,July,11,2019,Sea Star,SWT02_19,SW08,MPA,FAN,240,24,D25080,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW08,MPA,BSB,240,24,D25086,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW09,MPA,BSB,240,24,D25180,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW09,MPA,WHT,240,24,,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SW10,MPA,KPB,240,24,D24158,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,WHT,240,24,D24170,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,TRE,240,24,D24352,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,TRE,240,24,D24351,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,KPB,240,24,D24357,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,TRE,240,24,D24367,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,TRE,240,24,D24368,No,South,Swamis
SW,July,20,2021,Sea Star,SWT03_21,SW11,MPA,KPB,240,24,D26586,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW07,MPA,SHP,240,24,D24911,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW13,MPA,KPB,240,24,D25046,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW13,MPA,KPB,240,24,,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SWMM,MPA,KPB,240,24,,No,South,Swamis
SW,August,4,2020,Sea Star,SWT01_20,SW13,MPA,KLP,240,24,D18641,No,South,Swamis
SW,August,5,2020,Sea Star,SWT02_20,SW07,MPA,BSB,240,24,D14032,No,South,Swamis
SW,August,5,2020,Sea Star,SWT02_20,SW07,MPA,BSB,240,24,D14039,No,South,Swamis
SW,August,10,2021,Sea Star,SWT06_21,SW07,MPA,KPB,240,24,D26796,No,South,Swamis
SW,August,10,2022,Sea Star,SWT05_22,SWMM,MPA,BWN,240,24,D27378,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW07,MPA,LEZ,240,24,,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,GPR,240,24,D27468,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,GPR,240,24,D27525,No,South,Swamis
SW,August,14,2019,Sea Star,SWT04_19,SW07,MPA,KPB,240,24,D25150,No,South,Swamis
SW,August,14,2019,Sea Star,SWT04_19,SW07,MPA,KPB,240,24,D25529,No,South,Swamis
SW,August,14,2019,Sea Star,SWT04_19,SW07,MPA,CPR,240,24,D25542,No,South,Swamis
SW,August,16,2018,Sea Star,SWT03_18,SW13,MPA,TRE,240,24,D24603,No,South,Swamis
SW,August,16,2018,Sea Star,SWT03_18,SW13,MPA,KLP,240,24,D24613,No,South,Swamis
SW,August,17,2017,Sea Star,SWT02_17,SW07,MPA,KPB,240,24,,No,South,Swamis
SW,August,17,2017,Sea Star,SWT02_17,SW07,MPA,KPB,240,24,,No,South,Swamis
SW,August,17,2017,Sea Star,SWT02_17,SW10,MPA,KPB,240,24,,No,South,Swamis
SW,August,17,2017,Sea Star,SWT02_17,SW10,MPA,BSB,240,24,D23253,No,South,Swamis
SW,August,17,2017,Sea Star,SWT02_17,SW13,MPA,TRE,240,24,D23333,No,South,Swamis
SW,August,17,2018,Sea Star,SWT04_18,SW08,MPA,KPB,240,24,D24569,No,South,Swamis
SW,August,22,2017,Sea Star,SWT03_17,SW08,MPA,KPB,240,24,D23277,No,South,Swamis
SW,August,22,2017,Sea Star,SWT03_17,SW08,MPA,BSB,240,24,D23285,No,South,Swamis
SW,August,22,2017,Sea Star,SWT03_17,SW14,MPA,KPB,240,24,D23434,No,South,Swamis
SW,August,22,2017,Sea Star,SWT03_17,SW14,MPA,KPB,240,24,D23436,No,South,Swamis
SW,August,28,2019,Sea Star,SWT06_19,SW12,MPA,HCR,240,24,D25868,No,South,Swamis
SW,August,28,2019,Sea Star,SWT06_19,SW12,MPA,HCR,240,24,D25870,No,South,Swamis
SW,September,10,2020,Sea Star,SWT06_20,SW10,MPA,KPB,240,24,D26276,No,South,Swamis
SW,September,10,2020,Sea Star,SWT06_20,SW10,MPA,KPB,240,24,D26279,No,South,Swamis
SW,June,30,2022,Sea Star,SWT01_22,SW15,REF,BWN,240,24,D26957,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW02,REF,FAN,240,24,D25076,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SW05,REF,WHT,240,24,D24175,No,South,Swamis
SW,July,19,2018,Sea Star,SWT02_18,SW02,REF,WHT,240,24,,No,South,Swamis
SW,July,19,2018,Sea Star,SWT02_18,SWRR,REF,WHT,240,24,D24487,No,South,Swamis
SW,August,5,2020,Sea Star,SWT02_20,SW05,REF,KPB,240,24,,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW06,REF,VER,240,24,D27624,No,South,Swamis
SW,August,14,2019,Sea Star,SWT04_19,SW18,REF,BSB,240,24,D25007,No,South,Swamis
SW,August,15,2019,Sea Star,SWT05_19,SW02,REF,LEZ,240,24,,No,South,Swamis
SW,August,16,2017,Sea Star,SWT01_17,SW15,REF,CSC,240,24,D23184,No,South,Swamis
SW,August,16,2017,Sea Star,SWT01_17,SW17,REF,CPR,240,24,D23195,No,South,Swamis
SW,August,16,2017,Sea Star,SWT01_17,SWRR,REF,FAN,240,24,,No,South,Swamis
SW,August,16,2018,Sea Star,SWT03_18,SW15,REF,KLP,240,24,D24535,No,South,Swamis
SW,August,17,2018,Sea Star,SWT04_18,SW06,REF,LEZ,240,24,,No,South,Swamis
SW,August,23,2017,Sea Star,SWT04_17,SW02,REF,KPB,240,24,D23406,No,South,Swamis
SW,August,23,2017,Sea Star,SWT04_17,SW16,REF,BSB,240,24,,No,South,Swamis
SW,August,23,2017,Sea Star,SWT04_17,SW16,REF,CSC,240,24,D23417,No,South,Swamis
SW,August,23,2017,Sea Star,SWT04_17,SW19,REF,BSB,240,24,D23422,No,South,Swamis
SW,August,25,2020,Sea Star,SWT03_20,SW19,REF,KPB,240,24,D26044,No,South,Swamis
SW,August,28,2019,Sea Star,SWT06_19,SW16,REF,GRS,240,24,D25772,No,South,Swamis
LB,October,19,2017,Sum Fun,LBT01_17,LB03,MPA,KPB,250,25,D23620,No,South,Laguna Beach
LB,October,26,2017,Sum Fun,LBT02_17,LB03,MPA,KPB,250,25,,No,South,Laguna Beach
LB,October,27,2017,Sum Fun,LBT03_17,LB03,MPA,KPB,250,25,D23911,No,South,Laguna Beach
LB,October,27,2017,Sum Fun,LBT03_17,LB03,MPA,KPB,250,25,D23849,No,South,Laguna Beach
LB,November,17,2017,Sum Fun,LBT04_17,LB03,MPA,LEZ,250,25,,No,South,Laguna Beach
LB,November,17,2017,Sum Fun,LBT04_17,LB03,MPA,KPB,250,25,D24044,No,South,Laguna Beach
LB,October,27,2017,Sum Fun,LBT03_17,LB01,REF,WHT,250,25,D23957,No,South,Laguna Beach
LB,October,27,2017,Sum Fun,LBT03_17,LB01,REF,SHP,250,25,D23962,No,South,Laguna Beach
LB,October,27,2017,Sum Fun,LBT03_17,LB01,REF,KPB,250,25,D23966,No,South,Laguna Beach
LB,November,17,2017,Sum Fun,LBT04_17,LB01,REF,CSC,250,25,D24029,No,South,Laguna Beach
LB,November,17,2017,Sum Fun,LBT04_17,LB02,REF,BSB,250,25,D24037,No,South,Laguna Beach
LJ,July,6,2022,Outer Limits,LJT01_22,LJ10,MPA,GPR,250,25,D27089,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,HCR,250,25,D27132,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,LEZ,250,25,,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,GPR,250,25,D27133,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,TRE,250,25,D27135,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ18,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJ10,MPA,HCR,250,25,,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJ14,MPA,GPR,250,25,D27115,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ12,MPA,GPR,250,25,D24253,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ12,MPA,GPR,250,25,D24272,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ17,MPA,GPR,250,25,D24109,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ17,MPA,KLP,250,25,,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ17,MPA,GPR,250,25,D24278,No,South,South La Jolla
LJ,July,12,2018,Outer Limits,LJT02_18,LJ11,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,12,2018,Outer Limits,LJT02_18,LJ19,MPA,GPR,250,25,D24290,No,South,South La Jolla
LJ,July,12,2018,Outer Limits,LJT02_18,LJ19,MPA,GPR,250,25,D24138,No,South,South La Jolla
LJ,July,12,2018,Outer Limits,LJT02_18,LJ19,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,12,2018,Outer Limits,LJT02_18,LJ19,MPA,TRE,250,25,,No,South,South La Jolla
LJ,July,13,2022,Outer Limits,LJT03_22,LJ13,MPA,GPR,250,25,D27233,No,South,South La Jolla
LJ,July,13,2022,Outer Limits,LJT03_22,LJ13,MPA,GPR,250,25,D27224,No,South,South La Jolla
LJ,July,13,2022,Outer Limits,LJT03_22,LJ13,MPA,TRE,250,25,D27219,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ13,MPA,GPR,250,25,D26427,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ13,MPA,GPR,250,25,D26419,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ18,MPA,GPR,250,25,D26401,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ18,MPA,HCR,250,25,D26502,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ18,MPA,HCR,250,25,,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ18,MPA,HCR,250,25,D26514,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,D27255,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,D27259,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,KLP,250,25,,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,D27280,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,GPR,250,25,D27283,No,South,South La Jolla
LJ,July,15,2022,Outer Limits,LJT04_22,LJ18,MPA,TRE,250,25,D27286,No,South,South La Jolla
LJ,July,16,2021,Outer Limits,LJT02_21,LJ12,MPA,SHP,250,25,D26517,No,South,South La Jolla
LJ,July,16,2021,Outer Limits,LJT02_21,LJ12,MPA,HCR,250,25,D26496,No,South,South La Jolla
LJ,July,16,2021,Outer Limits,LJT02_21,LJ12,MPA,HCR,250,25,D26525,No,South,South La Jolla
LJ,July,16,2021,Outer Limits,LJT02_21,LJ13,MPA,GPR,250,25,D26552,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ12,MPA,HCR,250,25,D23105,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ16,MPA,BWN,250,25,,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ16,MPA,TRE,250,25,,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23013,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23041,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23074,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23076,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23077,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23058,No,South,South La Jolla
LJ,July,17,2017,Outer Limits,LJT01_17,LJ17,MPA,GPR,250,25,D23059,No,South,South La Jolla
LJ,July,28,2020,Outer Limits,LJT01_20,LJ13,MPA,GPR,250,25,D25477,No,South,South La Jolla
LJ,July,28,2020,Outer Limits,LJT01_20,LJMM,MPA,GPR,250,25,D25354,No,South,South La Jolla
LJ,July,28,2020,Outer Limits,LJT01_20,LJMM,MPA,GPR,250,25,D25356,No,South,South La Jolla
LJ,July,28,2021,Outer Limits,LJT03_21,LJ20,MPA,GPR,250,25,D26670,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ10,MPA,HCR,250,25,,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ12,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ12,MPA,GPR,250,25,D25500,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ12,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ12,MPA,GPR,250,25,,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ12,MPA,TRE,250,25,D25457,No,South,South La Jolla
LJ,August,4,2022,Outer Limits,LJT05_22,LJ20,MPA,TRE,250,25,D27433,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ14,MPA,CPR,250,25,D27357,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ14,MPA,GPR,250,25,D27358,No,South,South La Jolla
LJ,August,18,2021,Outer Limits,LJT04_21,LJ11,MPA,GPR,250,25,D26811,No,South,South La Jolla
LJ,August,18,2021,Outer Limits,LJT04_21,LJ11,MPA,GPR,250,25,D26812,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ12,MPA,GPR,250,25,D26020,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ12,MPA,GPR,250,25,D26022,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ12,MPA,GPR,250,25,D26031,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ17,MPA,GPR,250,25,D26040,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ16,MPA,WHT,250,25,D24700,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ16,MPA,TRE,250,25,D24673,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ17,MPA,CAL,250,25,,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ17,MPA,WHT,250,25,D24551,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ17,MPA,GPR,250,25,D24705,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ17,MPA,CAL,250,25,,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ13,MPA,WHT,250,25,,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ18,MPA,HCR,250,25,D25665,No,South,South La Jolla
LJ,August,22,2018,Sea Watch,LJT04_18,LJ10,MPA,CSC,250,25,,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ12,MPA,HCR,250,25,D25716,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ12,MPA,GPR,250,25,D25717,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ12,MPA,HCR,250,25,D25818,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ12,MPA,BLU,250,25,D25803,No,South,South La Jolla
LJ,August,28,2017,Sea Watch,LJT03_17,LJMM,MPA,WHT,250,25,D23470,No,South,South La Jolla
LJ,August,29,2017,Sea Watch,LJT04_17,LJ13,MPA,GPR,250,25,D23537,No,South,South La Jolla
LJ,August,29,2017,Sea Watch,LJT04_17,LJ13,MPA,GPR,250,25,D23556,No,South,South La Jolla
LJ,August,29,2017,Sea Watch,LJT04_17,LJ19,MPA,GPR,250,25,D23565,No,South,South La Jolla
LJ,August,31,2020,Outer Limits,LJT04_20,LJ19,MPA,GPR,250,25,D26161,No,South,South La Jolla
LJ,August,31,2020,Outer Limits,LJT04_20,LJ20,MPA,GPR,250,25,D26156,No,South,South La Jolla
LJ,September,3,2019,Sea Watch,LJT03_19,LJ16,MPA,SRY,250,25,D25992,No,South,South La Jolla
LJ,September,3,2019,Sea Watch,LJT03_19,LJ20,MPA,GPR,250,25,D25947,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ10,MPA,WHT,250,25,D25326,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ17,MPA,GPR,250,25,D25903,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ17,MPA,GPR,250,25,D25904,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ17,MPA,GPR,250,25,D25253,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ17,MPA,GPR,250,25,D25258,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ17,MPA,GPR,250,25,D25280,No,South,South La Jolla
LJ,September,6,2021,Outer Limits,LJT06_21,LJ20,MPA,GPR,250,25,D26889,No,South,South La Jolla
LJ,July,6,2022,Outer Limits,LJT01_22,LJ08,REF,HCR,250,25,,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJRR,REF,OLV,250,25,D27185,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJRR,REF,TRE,250,25,D27186,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJRR,REF,HCR,250,25,D27179,No,South,South La Jolla
LJ,July,7,2022,Outer Limits,LJT02_22,LJRR,REF,WHT,250,25,,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ05,REF,KLP,250,25,,No,South,South La Jolla
LJ,July,11,2018,Outer Limits,LJT01_18,LJ01,REF,WHT,250,25,D23990,No,South,South La Jolla
LJ,July,13,2022,Outer Limits,LJT03_22,LJ01,REF,HCR,250,25,D27162,No,South,South La Jolla
LJ,July,13,2022,Outer Limits,LJT03_22,LJ08,REF,WHT,250,25,,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ03,REF,TRE,250,25,D26386,No,South,South La Jolla
LJ,July,15,2021,Outer Limits,LJT01_21,LJ03,REF,CPR,250,25,D26447,No,South,South La Jolla
LJ,July,16,2021,Outer Limits,LJT02_21,LJ04,REF,HCR,250,25,D26564,No,South,South La Jolla
LJ,July,18,2017,Outer Limits,LJT02_17,LJ03,REF,OLV,250,25,D23159,No,South,South La Jolla
LJ,July,18,2017,Outer Limits,LJT02_17,LJRR,REF,BWN,250,25,D23129,No,South,South La Jolla
LJ,July,18,2017,Outer Limits,LJT02_17,LJRR,REF,GPR,250,25,D23150,No,South,South La Jolla
LJ,July,28,2020,Outer Limits,LJT01_20,LJ09,REF,WHT,250,25,,No,South,South La Jolla
LJ,July,29,2020,Outer Limits,LJT02_20,LJ04,REF,HCR,250,25,D25448,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ06,REF,HCR,250,25,D27431,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ06,REF,HCR,250,25,D27350,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ06,REF,HCR,250,25,D27342,No,South,South La Jolla
LJ,August,5,2022,Outer Limits,LJT06_22,LJ06,REF,TRE,250,25,,No,South,South La Jolla
LJ,August,18,2021,Outer Limits,LJT04_21,LJ01,REF,WHT,250,25,D26820,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ05,REF,WHT,250,25,D14016,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJ05,REF,GPR,250,25,D14019,No,South,South La Jolla
LJ,August,19,2020,Outer Limits,LJT03_20,LJRR,REF,GPR,250,25,D26010,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ04,REF,WHT,250,25,D24731,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ04,REF,GPR,250,25,D24734,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ04,REF,WHT,250,25,D24740,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ06,REF,HCR,250,25,D24746,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ06,REF,HCR,250,25,D24747,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJ06,REF,KLP,250,25,D24777,No,South,South La Jolla
LJ,August,21,2018,Sea Watch,LJT03_18,LJRR,REF,HCR,250,25,D24791,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,HCR,250,25,D25029,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,HCR,250,25,D25034,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,VER,250,25,D25037,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,GPR,250,25,,Yes,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,SRY,250,25,D25647,No,South,South La Jolla
LJ,August,21,2019,Sea Watch,LJT01_19,LJ06,REF,HCR,250,25,D25634,No,South,South La Jolla
LJ,August,22,2018,Sea Watch,LJT04_18,LJ01,REF,WHT,250,25,D24754,No,South,South La Jolla
LJ,August,22,2018,Sea Watch,LJT04_18,LJ04,REF,HCR,250,25,D24802,No,South,South La Jolla
LJ,August,22,2018,Sea Watch,LJT04_18,LJ06,REF,GPR,250,25,D24815,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ09,REF,LEZ,250,25,D25756,No,South,South La Jolla
LJ,August,22,2019,Sea Watch,LJT02_19,LJ09,REF,WHT,250,25,D25765,No,South,South La Jolla
LJ,August,25,2021,Outer Limits,LJT05_21,LJ08,REF,CPR,250,25,D26864,No,South,South La Jolla
LJ,August,28,2017,Sea Watch,LJT03_17,LJ05,REF,WHT,250,25,,No,South,South La Jolla
LJ,August,28,2017,Sea Watch,LJT03_17,LJRR,REF,BWN,250,25,D23515,No,South,South La Jolla
LJ,August,29,2017,Sea Watch,LJT04_17,LJ01,REF,SRY,250,25,D23523,No,South,South La Jolla
LJ,August,31,2020,Outer Limits,LJT04_20,LJ05,REF,KPB,250,25,D26193,No,South,South La Jolla
LJ,September,3,2019,Sea Watch,LJT03_19,LJ02,REF,WHT,250,25,D25839,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ03,REF,GPR,250,25,D25338,No,South,South La Jolla
LJ,September,4,2019,Sea Watch,LJT04_19,LJ03,REF,TRE,250,25,D25349,No,South,South La Jolla
LJ,September,6,2021,Outer Limits,LJT06_21,LJ02,REF,VER,250,25,D26939,No,South,South La Jolla
LJ,September,6,2021,Outer Limits,LJT06_21,LJ09,REF,WHT,250,25,D26955,No,South,South La Jolla
LJ,September,7,2020,Outer Limits,LJT05_20,LJ06,REF,HCR,250,25,D26216,No,South,South La Jolla
LJ,September,7,2020,Outer Limits,LJT05_20,LJ06,REF,GPR,250,25,D26222,No,South,South La Jolla
LJ,September,7,2020,Outer Limits,LJT05_20,LJ06,REF,CPR,250,25,D26223,No,South,South La Jolla
SW,June,30,2022,Sea Star,SWT01_22,SW13,MPA,BWN,250,25,D26964,No,South,Swamis
SW,June,30,2022,Sea Star,SWT01_22,SW13,MPA,WHT,250,25,,No,South,Swamis
SW,June,30,2022,Sea Star,SWT01_22,SW13,MPA,GPR,250,25,,No,South,Swamis
SW,June,30,2022,Sea Star,SWT01_22,SW13,MPA,BWN,250,25,D26993,No,South,Swamis
SW,July,1,2022,Sea Star,SWT02_22,SW13,MPA,BWN,250,25,D27046,No,South,Swamis
SW,July,1,2022,Sea Star,SWT02_22,SW13,MPA,BWN,250,25,D27066,No,South,Swamis
SW,July,1,2022,Sea Star,SWT02_22,SWMM,MPA,GPR,250,25,D27073,No,South,Swamis
SW,July,1,2022,Sea Star,SWT02_22,SWMM,MPA,GPR,250,25,D27032,No,South,Swamis
SW,July,10,2019,Sea Star,SWT01_19,SWMM,MPA,KPB,250,25,D24954,No,South,Swamis
SW,July,10,2019,Sea Star,SWT01_19,SWMM,MPA,BSB,250,25,D25075,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW08,MPA,SHP,250,25,D25078,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW09,MPA,BWN,250,25,D25095,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW09,MPA,KPB,250,25,D25192,No,South,Swamis
SW,July,11,2019,Sea Star,SWT02_19,SW09,MPA,LEZ,250,25,,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,TRE,250,25,D24182,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,KLP,250,25,,No,South,Swamis
SW,July,18,2018,Sea Star,SWT01_18,SWMM,MPA,KPB,250,25,,No,South,Swamis
SW,July,19,2018,Sea Star,SWT02_18,SW13,MPA,TRE,250,25,D24463,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW07,MPA,LEZ,250,25,,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW13,MPA,BSB,250,25,D25162,No,South,Swamis
SW,July,25,2019,Sea Star,SWT03_19,SW13,MPA,KPB,250,25,D25169,No,South,Swamis
SW,August,5,2020,Sea Star,SWT02_20,SW08,MPA,KPB,250,25,,No,South,Swamis
SW,August,10,2021,Sea Star,SWT06_21,SW12,MPA,WHT,250,25,D26704,No,South,Swamis
SW,August,10,2021,Sea Star,SWT06_21,SW12,MPA,GPR,250,25,D26707,No,South,Swamis
SW,August,10,2021,Sea Star,SWT06_21,SW12,MPA,SRY,250,25,D26739,No,South,Swamis
SW,August,10,2021,Sea Star,SWT06_21,SW12,MPA,TRE,250,25,D26738,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,HCR,250,25,D27499,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,GPR,250,25,D27493,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,GPR,250,25,,No,South,Swamis
SW,August,11,2022,Sea Star,SWT06_22,SW12,MPA,TRE,250,25,,No,South,Swamis
